eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
4.214488308656973992e+00,2.313418419118758784e+00,1.989347604800807634e+00,1.445299306452665133e+00,6.066115680598771487e-01,4.342872304807052775e-01,3.255704694337790417e-01,2.565783013483169395e-01
4.231961001145311485e+00,2.313116278622903810e+00,1.989948555411308551e+00,1.443182256512920647e+00,6.058908325464928968e-01,4.334184979533226567e-01,3.257313141582983684e-01,2.566897955256565722e-01
4.249165715910908858e+00,2.312884504473777803e+00,1.990534291412318080e+00,1.441083001099356498e+00,6.051824167142796362e-01,4.325688885507976145e-01,3.259065592119917976e-01,2.568030159821273473e-01
4.266109137611314495e+00,2.312720946362690988e+00,1.991105644272132436e+00,1.439001962975737792e+00,6.044862030230268024e-01,4.317377044336404568e-01,3.260956899239548235e-01,2.569178354480233240e-01
4.282797770056520292e+00,2.312623538989521332e+00,1.991663381675869315e+00,1.436939493210340313e+00,6.038020713445781951e-01,4.309242974813993765e-01,3.262982159670845261e-01,2.570341249574881748e-01
4.299237941417339393e+00,2.312590295647910743e+00,1.992208213856881294e+00,1.434895878487887355e+00,6.031298993689682142e-01,4.301280631103672758e-01,3.265136711696933203e-01,2.571517541450489275e-01
4.315435809127293965e+00,2.312619302219019790e+00,1.992740799265712903e+00,1.432871347735978462e+00,6.024695630962826343e-01,4.293484349947247480e-01,3.267416131513534161e-01,2.572705915312699099e-01
4.331397364498291047e+00,2.312708711603841394e+00,1.993261749646558556e+00,1.430866078148332887e+00,6.018209373781727711e-01,4.285848805701871767e-01,3.269816228035978267e-01,2.573905048049657807e-01
4.347128437073288332e+00,2.312856738612565355e+00,1.993771634582984342e+00,1.428880200671960310e+00,6.011838964804548935e-01,4.278368972137729931e-01,3.272333036379594384e-01,2.575113611074715259e-01
4.362634698740992967e+00,2.313061655319256893e+00,1.994270985567436316e+00,1.426913805013211745e+00,6.005583146446680232e-01,4.271040090063163985e-01,3.274962810242437738e-01,2.576330273225303502e-01
